d_amplitudeForeHip d_amplitudeHindHip d_offsetForeHip d_offsetHindHip d_amplitudeForeKnee d_amplitudeHindKnee d_offsetKnee d_kneePhaseLag d_frequency d_duration distance angle stability
0.4 0.4 0.0667 -0.0667 0.8133 0.2067 0.2 0.6 2 3.506 0 0.169258 470.039 
0.4 0.4 0.0667 -0.0667 0.8133 0.1867 0.2 0.6 2 15 0 0.836439 487.067 
0.4 0.4 0.0667 -0.0667 0.8133 0.1667 0.2 0.6 2 14.706 0 0.170279 490.121 
0.4 0.4 0.0667 -0.0667 0.7933 0.5467 0.2 0.6 2 1.974 0.137664 0.171788 404.917 
0.4 0.4 0.0667 -0.0667 0.7933 0.5267 0.2 0.6 2 15 0 0.801772 487.298 
0.4 0.4 0.0667 -0.0667 0.7933 0.5067 0.2 0.6 2 15 0.213074 0.892491 491.647 
0.4 0.4 0.0667 -0.0667 0.7933 0.4867 0.2 0.6 2 15 0.111579 0.895965 491.053 
0.4 0.4 0.0667 -0.0667 0.7933 0.4667 0.2 0.6 2 15 0 0.790761 485.732 
0.4 0.4 0.0667 -0.0667 0.7933 0.4467 0.2 0.6 2 2.968 0.01537 0.169268 438.878 
0.4 0.4 0.0667 -0.0667 0.7933 0.4267 0.2 0.6 2 3.24 0.0321317 0.167682 452.595 
0.4 0.4 0.0667 -0.0667 0.7933 0.4067 0.2 0.6 2 2.656 0.162782 0.17293 447.658 
0.4 0.4 0.0667 -0.0667 0.7933 0.3867 0.2 0.6 2 4.988 0 0.171302 453.061 
0.4 0.4 0.0667 -0.0667 0.7933 0.3667 0.2 0.6 2 7.702 0 0.165079 480.937 
0.4 0.4 0.0667 -0.0667 0.7933 0.3467 0.2 0.6 2 12.736 0.25267 0.172315 477.955 
0.4 0.4 0.0667 -0.0667 0.7933 0.3267 0.2 0.6 2 5.988 0 0.17048 476.215 
0.4 0.4 0.0667 -0.0667 0.7933 0.3067 0.2 0.6 2 10.848 0 0.172205 479.642 
0.4 0.4 0.0667 -0.0667 0.7933 0.2867 0.2 0.6 2 9.278 0 0.170568 466.955 
0.4 0.4 0.0667 -0.0667 0.7933 0.2667 0.2 0.6 2 1.832 0 0.171738 400.425 
0.4 0.4 0.0667 -0.0667 0.7933 0.2467 0.2 0.6 2 5.012 0 0.168543 476.468 
0.4 0.4 0.0667 -0.0667 0.7933 0.2267 0.2 0.6 2 5.228 0.079571 0.170183 475.195 
0.4 0.4 0.0667 -0.0667 0.7933 0.2067 0.2 0.6 2 15 0 0.832975 486.659 
0.4 0.4 0.0667 -0.0667 0.7933 0.1867 0.2 0.6 2 15 0.223534 0.858707 486.999 
0.4 0.4 0.0667 -0.0667 0.7933 0.1667 0.2 0.6 2 6.576 0.344415 0.167561 474.076 
0.4 0.4 0.0667 -0.0667 0.7733 0.5467 0.2 0.6 2 15 0.174513 0.849781 489.912 
0.4 0.4 0.0667 -0.0667 0.7733 0.5267 0.2 0.6 2 15 0 0.875264 489.213 
0.4 0.4 0.0667 -0.0667 0.7733 0.5067 0.2 0.6 2 15 0.0141085 0.832513 487.901 
0.4 0.4 0.0667 -0.0667 0.7733 0.4867 0.2 0.6 2 15 0 0.831972 486.962 
0.4 0.4 0.0667 -0.0667 0.7733 0.4667 0.2 0.6 2 1.742 0.15066 0.173193 421.508 
0.4 0.4 0.0667 -0.0667 0.7733 0.4467 0.2 0.6 2 15 0.0595392 0.841203 486.771 
0.4 0.4 0.0667 -0.0667 0.7733 0.4267 0.2 0.6 2 15 0 0.260369 379.918 
0.4 0.4 0.0667 -0.0667 0.7733 0.4067 0.2 0.6 2 15 0.0740873 0.887684 489.764 
0.4 0.4 0.0667 -0.0667 0.7733 0.3867 0.2 0.6 2 9.024 0 0.172965 479.23 
0.4 0.4 0.0667 -0.0667 0.7733 0.3667 0.2 0.6 2 15 0 0.710743 483.8 
0.4 0.4 0.0667 -0.0667 0.7733 0.3467 0.2 0.6 2 12.71 0.203276 0.173239 476.881 
0.4 0.4 0.0667 -0.0667 0.7733 0.3267 0.2 0.6 2 3.7 0 0.170798 454.046 
0.4 0.4 0.0667 -0.0667 0.7733 0.3067 0.2 0.6 2 15 0.286481 0.876576 487.391 
0.4 0.4 0.0667 -0.0667 0.7733 0.2867 0.2 0.6 2 1.724 0.241179 0.171344 427.514 
0.4 0.4 0.0667 -0.0667 0.7733 0.2667 0.2 0.6 2 9.552 0 0.169259 479.473 
0.4 0.4 0.0667 -0.0667 0.7733 0.2467 0.2 0.6 2 1.252 0.00483637 0.168665 430.163 
0.4 0.4 0.0667 -0.0667 0.7733 0.2267 0.2 0.6 2 14.462 0.460787 0.172013 481.704 
0.4 0.4 0.0667 -0.0667 0.7733 0.2067 0.2 0.6 2 12.218 0.533015 0.170285 482.091 
0.4 0.4 0.0667 -0.0667 0.7733 0.1867 0.2 0.6 2 14.034 0 0.173102 485.279 
0.4 0.4 0.0667 -0.0667 0.7733 0.1667 0.2 0.6 2 6.538 0.2225 0.168609 471.319 
0.4 0.4 0.0667 -0.0667 0.7533 0.5467 0.2 0.6 2 15 0.152929 0.765115 486.801 
0.4 0.4 0.0667 -0.0667 0.7533 0.5267 0.2 0.6 2 15 0 0.836487 485.254 
0.4 0.4 0.0667 -0.0667 0.7533 0.5067 0.2 0.6 2 6.304 0.07487 0.173417 454.295 
0.4 0.4 0.0667 -0.0667 0.7533 0.4867 0.2 0.6 2 10.192 0 0.172466 469.369 
0.4 0.4 0.0667 -0.0667 0.7533 0.4667 0.2 0.6 2 8.686 0.18216 0.169884 481.062 
0.4 0.4 0.0667 -0.0667 0.7533 0.4467 0.2 0.6 2 9.966 0.342623 0.171658 477.119 
0.4 0.4 0.0667 -0.0667 0.7533 0.4267 0.2 0.6 2 11.686 0 0.170021 484.113 
0.4 0.4 0.0667 -0.0667 0.7533 0.4067 0.2 0.6 2 15 0.11772 0.798322 487.818 
0.4 0.4 0.0667 -0.0667 0.7533 0.3867 0.2 0.6 2 2.428 0 0.173099 399.433 
0.4 0.4 0.0667 -0.0667 0.7533 0.3667 0.2 0.6 2 15 0 0.855154 488.407 
0.4 0.4 0.0667 -0.0667 0.7533 0.3467 0.2 0.6 2 15 0.323384 0.867284 488.42 
0.4 0.4 0.0667 -0.0667 0.7533 0.3267 0.2 0.6 2 1.71 0.305759 0.169432 437.452 
0.4 0.4 0.0667 -0.0667 0.7533 0.3067 0.2 0.6 2 1.976 0.343756 0.171134 418.802 
0.4 0.4 0.0667 -0.0667 0.7533 0.2867 0.2 0.6 2 1.592 0.212551 0.172576 442.129 
0.4 0.4 0.0667 -0.0667 0.7533 0.2667 0.2 0.6 2 2.688 0.125314 0.173118 444.624 
0.4 0.4 0.0667 -0.0667 0.7533 0.2467 0.2 0.6 2 1.762 0 0.173097 411.214 
0.4 0.4 0.0667 -0.0667 0.7533 0.2267 0.2 0.6 2 2.828 0.213042 0.173389 438.419 
0.4 0.4 0.0667 -0.0667 0.7533 0.2067 0.2 0.6 2 15 0.371608 0.72689 482.763 
0.4 0.4 0.0667 -0.0667 0.7533 0.1867 0.2 0.6 2 7.192 0.562828 0.170757 478.914 
0.4 0.4 0.0667 -0.0667 0.7533 0.1667 0.2 0.6 2 3.284 0 0.172827 455.784 
0.4 0.4 0.0667 -0.0667 0.7333 0.5467 0.2 0.6 2 15 0.804544 0.840838 492.695 
0.4 0.4 0.0667 -0.0667 0.7333 0.5267 0.2 0.6 2 15 0.10447 0.843453 490.358 
0.4 0.4 0.0667 -0.0667 0.7333 0.5067 0.2 0.6 2 1.884 0 0.170333 398.957 
0.4 0.4 0.0667 -0.0667 0.7333 0.4867 0.2 0.6 2 9.454 0.261633 0.173344 470.056 
0.4 0.4 0.0667 -0.0667 0.7333 0.4667 0.2 0.6 2 15 0 0.850554 491.991 
0.4 0.4 0.0667 -0.0667 0.7333 0.4467 0.2 0.6 2 15 0 0.847631 489.617 
0.4 0.4 0.0667 -0.0667 0.7333 0.4267 0.2 0.6 2 15 0.0678676 0.84757 489.442 
0.4 0.4 0.0667 -0.0667 0.7333 0.4067 0.2 0.6 2 15 0.546323 0.851461 490.459 
0.4 0.4 0.0667 -0.0667 0.7333 0.3867 0.2 0.6 2 15 0.606893 0.851973 491.351 
0.4 0.4 0.0667 -0.0667 0.7333 0.3667 0.2 0.6 2 15 0.245801 0.857407 490.119 
0.4 0.4 0.0667 -0.0667 0.7333 0.3467 0.2 0.6 2 8.254 0 0.169117 480.571 
0.4 0.4 0.0667 -0.0667 0.7333 0.3267 0.2 0.6 2 6.368 0.186948 0.172836 475.564 
0.4 0.4 0.0667 -0.0667 0.7333 0.3067 0.2 0.6 2 1.718 0.18225 0.170004 421.738 
0.4 0.4 0.0667 -0.0667 0.7333 0.2867 0.2 0.6 2 15 0.230173 0.851317 487.835 
0.4 0.4 0.0667 -0.0667 0.7333 0.2667 0.2 0.6 2 11.466 0.210131 0.167566 485.368 
0.4 0.4 0.0667 -0.0667 0.7333 0.2467 0.2 0.6 2 7.978 0.177464 0.165472 479.57 
0.4 0.4 0.0667 -0.0667 0.7333 0.2267 0.2 0.6 2 8.776 0 0.172563 479.507 
0.4 0.4 0.0667 -0.0667 0.7333 0.2067 0.2 0.6 2 15 0 0.84031 486.984 
0.4 0.4 0.0667 -0.0667 0.7333 0.1867 0.2 0.6 2 13.29 0.714388 0.172259 478.824 
0.4 0.4 0.0667 -0.0667 0.7333 0.1667 0.2 0.6 2 15 0 0.846072 485.124 
0.4 0.4 0.0667 -0.0667 0.7133 0.5467 0.2 0.6 2 12.854 0.276898 0.169595 482.096 
0.4 0.4 0.0667 -0.0667 0.7133 0.5267 0.2 0.6 2 15 1.50129 0.839941 496.758 
0.4 0.4 0.0667 -0.0667 0.7133 0.5067 0.2 0.6 2 7.712 0.141225 0.173102 466.803 
0.4 0.4 0.0667 -0.0667 0.7133 0.4867 0.2 0.6 2 1.63 0.130739 0.169844 432.638 
0.4 0.4 0.0667 -0.0667 0.7133 0.4667 0.2 0.6 2 8.458 0.124884 0.169574 478.111 
0.4 0.4 0.0667 -0.0667 0.7133 0.4467 0.2 0.6 2 14.648 0.109085 0.171661 481.655 
0.4 0.4 0.0667 -0.0667 0.7133 0.4267 0.2 0.6 2 15 0.237561 0.85164 488.994 
0.4 0.4 0.0667 -0.0667 0.7133 0.4067 0.2 0.6 2 15 0.00373311 0.851219 489.247 
0.4 0.4 0.0667 -0.0667 0.7133 0.3867 0.2 0.6 2 13.85 0.120153 0.172202 484.942 
0.4 0.4 0.0667 -0.0667 0.7133 0.3667 0.2 0.6 2 15 0.303363 0.854628 488.554 
0.4 0.4 0.0667 -0.0667 0.7133 0.3467 0.2 0.6 2 4.986 0 0.172185 461.147 
0.4 0.4 0.0667 -0.0667 0.7133 0.3267 0.2 0.6 2 5.81 0 0.172615 477.018 
0.4 0.4 0.0667 -0.0667 0.7133 0.3067 0.2 0.6 2 14.426 0 0.170664 484.78 
0.4 0.4 0.0667 -0.0667 0.7133 0.2867 0.2 0.6 2 15 0.250117 0.871591 489.282 
0.4 0.4 0.0667 -0.0667 0.7133 0.2667 0.2 0.6 2 13.248 0 0.171474 479.877 
0.4 0.4 0.0667 -0.0667 0.7133 0.2467 0.2 0.6 2 2.554 0 0.170923 457.545 
0.4 0.4 0.0667 -0.0667 0.7133 0.2267 0.2 0.6 2 9.77 0 0.169805 480.877 
0.4 0.4 0.0667 -0.0667 0.7133 0.2067 0.2 0.6 2 11.038 0.49838 0.171779 482.162 
0.4 0.4 0.0667 -0.0667 0.7133 0.1867 0.2 0.6 2 9.764 0 0.169654 479.433 
0.4 0.4 0.0667 -0.0667 0.7133 0.1667 0.2 0.6 2 4.014 0.0946648 0.168002 473.478 
0.4 0.4 0.0667 -0.0667 0.6933 0.5467 0.2 0.6 2 15 0.898584 0.835528 493.797 
0.4 0.4 0.0667 -0.0667 0.6933 0.5267 0.2 0.6 2 15 0.960028 0.831089 494.499 
0.4 0.4 0.0667 -0.0667 0.6933 0.5067 0.2 0.6 2 3.352 0.307823 0.173036 464.27 
0.4 0.4 0.0667 -0.0667 0.6933 0.4867 0.2 0.6 2 3.492 0.0961248 0.172331 463.483 
0.4 0.4 0.0667 -0.0667 0.6933 0.4667 0.2 0.6 2 15 1.31167 0.833012 493.081 
0.4 0.4 0.0667 -0.0667 0.6933 0.4467 0.2 0.6 2 15 0.392512 0.828493 490.157 
0.4 0.4 0.0667 -0.0667 0.6933 0.4267 0.2 0.6 2 10.3 0 0.170374 480.988 
0.4 0.4 0.0667 -0.0667 0.6933 0.4067 0.2 0.6 2 8.012 0.255981 0.170254 476.13 
0.4 0.4 0.0667 -0.0667 0.6933 0.3867 0.2 0.6 2 12.076 0.384675 0.169341 475.281 
0.4 0.4 0.0667 -0.0667 0.6933 0.3667 0.2 0.6 2 15 0.318811 0.851738 491.419 
0.4 0.4 0.0667 -0.0667 0.6933 0.3467 0.2 0.6 2 15 0 0.857971 489.849 
0.4 0.4 0.0667 -0.0667 0.6933 0.3267 0.2 0.6 2 15 0.359624 0.831833 489.361 
0.4 0.4 0.0667 -0.0667 0.6933 0.3067 0.2 0.6 2 4.51 0.0997377 0.17153 474.173 
0.4 0.4 0.0667 -0.0667 0.6933 0.2867 0.2 0.6 2 15 0.307754 0.86945 489.841 
0.4 0.4 0.0667 -0.0667 0.6933 0.2667 0.2 0.6 2 15 0 0.831254 486.378 
0.4 0.4 0.0667 -0.0667 0.6933 0.2467 0.2 0.6 2 3.99 0.179415 0.170464 467.989 
0.4 0.4 0.0667 -0.0667 0.6933 0.2267 0.2 0.6 2 15 0.0331014 0.813073 489.268 
0.4 0.4 0.0667 -0.0667 0.6933 0.2067 0.2 0.6 2 15 0.296019 0.850598 488.7 
0.4 0.4 0.0667 -0.0667 0.6933 0.1867 0.2 0.6 2 15 0.583983 0.866805 490.608 
0.4 0.4 0.0667 -0.0667 0.6933 0.1667 0.2 0.6 2 2.762 0 0.172717 467.973 
0.4 0.4 0.0667 -0.0667 0.6733 0.5467 0.2 0.6 2 2.456 0 0.167527 454.314 
0.4 0.4 0.0667 -0.0667 0.6733 0.5267 0.2 0.6 2 14.51 0 0.172893 486.288 
0.4 0.4 0.0667 -0.0667 0.6733 0.5067 0.2 0.6 2 15 1.78263 0.836743 497.998 
0.4 0.4 0.0667 -0.0667 0.6733 0.4867 0.2 0.6 2 15 1.67073 0.837898 495.147 
0.4 0.4 0.0667 -0.0667 0.6733 0.4667 0.2 0.6 2 15 0.162027 0.761803 488.472 
0.4 0.4 0.0667 -0.0667 0.6733 0.4467 0.2 0.6 2 15 1.35852 0.84835 495.229 
0.4 0.4 0.0667 -0.0667 0.6733 0.4267 0.2 0.6 2 15 1.27337 0.847462 495.189 
0.4 0.4 0.0667 -0.0667 0.6733 0.4067 0.2 0.6 2 15 0 0.852779 489.787 
0.4 0.4 0.0667 -0.0667 0.6733 0.3867 0.2 0.6 2 5.096 0.159415 0.173634 474.931 
0.4 0.4 0.0667 -0.0667 0.6733 0.3667 0.2 0.6 2 15 0.0547691 0.735306 489.173 
0.4 0.4 0.0667 -0.0667 0.6733 0.3467 0.2 0.6 2 9.012 0.0316094 0.169262 481.907 
0.4 0.4 0.0667 -0.0667 0.6733 0.3267 0.2 0.6 2 15 0 0.862689 487.671 
0.4 0.4 0.0667 -0.0667 0.6733 0.3067 0.2 0.6 2 15 0 0.859418 488.994 
0.4 0.4 0.0667 -0.0667 0.6733 0.2867 0.2 0.6 2 15 0.609576 0.87449 490.977 
0.4 0.4 0.0667 -0.0667 0.6733 0.2667 0.2 0.6 2 15 0.693338 0.702598 487.266 
0.4 0.4 0.0667 -0.0667 0.6733 0.2467 0.2 0.6 2 15 0.433795 0.71743 485.866 
0.4 0.4 0.0667 -0.0667 0.6733 0.2267 0.2 0.6 2 15 0.190454 0.864257 489.181 
0.4 0.4 0.0667 -0.0667 0.6733 0.2067 0.2 0.6 2 15 0.6523 0.896495 490.985 
0.4 0.4 0.0667 -0.0667 0.6733 0.1867 0.2 0.6 2 15 0 0.877068 489.234 
0.4 0.4 0.0667 -0.0667 0.6733 0.1667 0.2 0.6 2 15 0 0.731667 485.787 
0.4 0.4 0.0667 -0.0667 0.6533 0.5467 0.2 0.6 2 2.608 0.220659 0.17291 442.953 
0.4 0.4 0.0667 -0.0667 0.6533 0.5267 0.2 0.6 2 15 1.28402 0.836053 495.019 
0.4 0.4 0.0667 -0.0667 0.6533 0.5067 0.2 0.6 2 15 1.69237 0.839639 497.341 
0.4 0.4 0.0667 -0.0667 0.6533 0.4867 0.2 0.6 2 15 0.66914 0.846716 492.524 
0.4 0.4 0.0667 -0.0667 0.6533 0.4667 0.2 0.6 2 15 0.476672 0.849497 491.088 
0.4 0.4 0.0667 -0.0667 0.6533 0.4467 0.2 0.6 2 15 1.81572 0.850752 495.994 
0.4 0.4 0.0667 -0.0667 0.6533 0.4267 0.2 0.6 2 15 1.98974 0.816616 496.046 
0.4 0.4 0.0667 -0.0667 0.6533 0.4067 0.2 0.6 2 15 0.378417 0.854604 492.369 
0.4 0.4 0.0667 -0.0667 0.6533 0.3867 0.2 0.6 2 15 1.10827 0.855778 494.041 
0.4 0.4 0.0667 -0.0667 0.6533 0.3667 0.2 0.6 2 15 0.156712 0.860733 490.228 
0.4 0.4 0.0667 -0.0667 0.6533 0.3467 0.2 0.6 2 15 0 0.864027 489.763 
0.4 0.4 0.0667 -0.0667 0.6533 0.3267 0.2 0.6 2 15 0.743148 0.858198 491.131 
0.4 0.4 0.0667 -0.0667 0.6533 0.3067 0.2 0.6 2 15 0.768328 0.873448 492.437 
0.4 0.4 0.0667 -0.0667 0.6533 0.2867 0.2 0.6 2 15 0.516767 0.854238 490.017 
0.4 0.4 0.0667 -0.0667 0.6533 0.2667 0.2 0.6 2 15 0 0.773535 489.497 
0.4 0.4 0.0667 -0.0667 0.6533 0.2467 0.2 0.6 2 15 1.3068 0.858655 494.027 
0.4 0.4 0.0667 -0.0667 0.6533 0.2267 0.2 0.6 2 12.222 0.688812 0.166998 482.32 
0.4 0.4 0.0667 -0.0667 0.6533 0.2067 0.2 0.6 2 15 0.679479 0.892233 492.733 
0.4 0.4 0.0667 -0.0667 0.6533 0.1867 0.2 0.6 2 15 0.438546 0.717229 486.536 
0.4 0.4 0.0667 -0.0667 0.6533 0.1667 0.2 0.6 2 15 0.859458 0.879314 492.141 
0.4 0.4 0.0667 -0.0667 0.6333 0.5467 0.2 0.6 2 15 0.550123 0.842215 492.271 
0.4 0.4 0.0667 -0.0667 0.6333 0.5267 0.2 0.6 2 15 1.48134 0.83444 496.346 
0.4 0.4 0.0667 -0.0667 0.6333 0.5067 0.2 0.6 2 15 1.63296 0.839052 497.148 
0.4 0.4 0.0667 -0.0667 0.6333 0.4867 0.2 0.6 2 15 1.98831 0.839033 498.156 
0.4 0.4 0.0667 -0.0667 0.6333 0.4667 0.2 0.6 2 15 2.1047 0.849592 497.994 
0.4 0.4 0.0667 -0.0667 0.6333 0.4467 0.2 0.6 2 1.64 0 0.173391 426.395 
0.4 0.4 0.0667 -0.0667 0.6333 0.4267 0.2 0.6 2 15 2.07167 0.823384 492.621 
0.4 0.4 0.0667 -0.0667 0.6333 0.4067 0.2 0.6 2 15 1.46104 0.855717 495.418 
0.4 0.4 0.0667 -0.0667 0.6333 0.3867 0.2 0.6 2 15 1.885 0.856326 496.857 
0.4 0.4 0.0667 -0.0667 0.6333 0.3667 0.2 0.6 2 3.732 0 0.172673 458.604 
0.4 0.4 0.0667 -0.0667 0.6333 0.3467 0.2 0.6 2 15 0.452749 0.867446 492.438 
0.4 0.4 0.0667 -0.0667 0.6333 0.3267 0.2 0.6 2 15 0.8124 0.874382 493.525 
0.4 0.4 0.0667 -0.0667 0.6333 0.3067 0.2 0.6 2 15 0.292533 0.875582 491.909 
0.4 0.4 0.0667 -0.0667 0.6333 0.2867 0.2 0.6 2 15 1.26596 0.879166 494.034 
0.4 0.4 0.0667 -0.0667 0.6333 0.2667 0.2 0.6 2 9.984 0.722117 0.173476 482.541 
0.4 0.4 0.0667 -0.0667 0.6333 0.2467 0.2 0.6 2 15 0.656551 0.887688 493.02 
0.4 0.4 0.0667 -0.0667 0.6333 0.2267 0.2 0.6 2 15 0.174184 0.720591 487.293 
0.4 0.4 0.0667 -0.0667 0.6333 0.2067 0.2 0.6 2 15 1.67916 0.908983 496.378 
0.4 0.4 0.0667 -0.0667 0.6333 0.1867 0.2 0.6 2 15 1.1904 0.907862 494.722 
0.4 0.4 0.0667 -0.0667 0.6333 0.1667 0.2 0.6 2 15 1.36071 0.896795 495.252 
0.4 0.4 0.0667 -0.0667 0.6133 0.5467 0.2 0.6 2 15 1.64463 0.845238 496.862 
0.4 0.4 0.0667 -0.0667 0.6133 0.5267 0.2 0.6 2 15 1.22911 0.842005 494.659 
0.4 0.4 0.0667 -0.0667 0.6133 0.5067 0.2 0.6 2 15 1.93543 0.849887 497.347 
0.4 0.4 0.0667 -0.0667 0.6133 0.4867 0.2 0.6 2 15 2.00506 0.849173 497.768 
0.4 0.4 0.0667 -0.0667 0.6133 0.4667 0.2 0.6 2 15 2.08567 0.848788 497.142 
0.4 0.4 0.0667 -0.0667 0.6133 0.4467 0.2 0.6 2 15 0.478605 0.855359 491.096 
0.4 0.4 0.0667 -0.0667 0.6133 0.4267 0.2 0.6 2 1.804 0.302145 0.171098 425.521 
0.4 0.4 0.0667 -0.0667 0.6133 0.4067 0.2 0.6 2 2.026 0 0.172636 435.746 
0.4 0.4 0.0667 -0.0667 0.6133 0.3867 0.2 0.6 2 15 2.6492 0.858535 498.154 
0.4 0.4 0.0667 -0.0667 0.6133 0.3667 0.2 0.6 2 15 2.4806 0.862322 498.124 
0.4 0.4 0.0667 -0.0667 0.6133 0.3467 0.2 0.6 2 15 2.08081 0.867802 496.667 
0.4 0.4 0.0667 -0.0667 0.6133 0.3267 0.2 0.6 2 15 1.62594 0.8747 495.337 
0.4 0.4 0.0667 -0.0667 0.6133 0.3067 0.2 0.6 2 15 1.72998 0.866789 493.854 
0.4 0.4 0.0667 -0.0667 0.6133 0.2867 0.2 0.6 2 15 0.606762 0.885025 491.89 
0.4 0.4 0.0667 -0.0667 0.6133 0.2667 0.2 0.6 2 15 1.21278 0.838313 493.321 
0.4 0.4 0.0667 -0.0667 0.6133 0.2467 0.2 0.6 2 15 2.49213 0.926623 498.349 
0.4 0.4 0.0667 -0.0667 0.6133 0.2267 0.2 0.6 2 15 1.97273 0.909396 496.817 
0.4 0.4 0.0667 -0.0667 0.6133 0.2067 0.2 0.6 2 15 1.40679 0.916949 496.293 
0.4 0.4 0.0667 -0.0667 0.6133 0.1867 0.2 0.6 2 15 1.70373 0.901231 496.448 
0.4 0.4 0.0667 -0.0667 0.6133 0.1667 0.2 0.6 2 15 1.57115 0.903619 496.217 
0.4 0.4 0.0667 -0.0667 0.5933 0.5467 0.2 0.6 2 15 1.60653 0.848829 496.647 
0.4 0.4 0.0667 -0.0667 0.5933 0.5267 0.2 0.6 2 15 1.32791 0.773536 490.524 
0.4 0.4 0.0667 -0.0667 0.5933 0.5067 0.2 0.6 2 15 0.0499606 0.845988 492.895 
0.4 0.4 0.0667 -0.0667 0.5933 0.4867 0.2 0.6 2 15 2.03123 0.845969 497.404 
0.4 0.4 0.0667 -0.0667 0.5933 0.4667 0.2 0.6 2 15 1.76235 0.859026 496.373 
0.4 0.4 0.0667 -0.0667 0.5933 0.4467 0.2 0.6 2 15 1.45163 0.855487 493.875 
0.4 0.4 0.0667 -0.0667 0.5933 0.4267 0.2 0.6 2 1.732 0.231588 0.170727 422.355 
0.4 0.4 0.0667 -0.0667 0.5933 0.4067 0.2 0.6 2 2.26 0.0353443 0.162709 437.971 
0.4 0.4 0.0667 -0.0667 0.5933 0.3867 0.2 0.6 2 1.974 0 0.172386 420.18 
0.4 0.4 0.0667 -0.0667 0.5933 0.3667 0.2 0.6 2 15 2.08396 0.865125 496.6 
0.4 0.4 0.0667 -0.0667 0.5933 0.3467 0.2 0.6 2 15 1.71131 0.868806 496.105 
0.4 0.4 0.0667 -0.0667 0.5933 0.3267 0.2 0.6 2 15 1.84074 0.872783 495.781 
0.4 0.4 0.0667 -0.0667 0.5933 0.3067 0.2 0.6 2 15 1.93352 0.874958 496.507 
0.4 0.4 0.0667 -0.0667 0.5933 0.2867 0.2 0.6 2 15 2.64388 0.883166 498.498 
0.4 0.4 0.0667 -0.0667 0.5933 0.2667 0.2 0.6 2 15 2.02861 0.910209 496.877 
0.4 0.4 0.0667 -0.0667 0.5933 0.2467 0.2 0.6 2 15 1.92795 0.910537 496.655 
0.4 0.4 0.0667 -0.0667 0.5933 0.2267 0.2 0.6 2 15 2.08539 0.888847 497.075 
0.4 0.4 0.0667 -0.0667 0.5933 0.2067 0.2 0.6 2 7.174 0 0.172297 476.223 
0.4 0.4 0.0667 -0.0667 0.5933 0.1867 0.2 0.6 2 15 1.55774 0.863442 496.737 
0.4 0.4 0.0667 -0.0667 0.5933 0.1667 0.2 0.6 2 9.634 0.265427 0.173186 476.434 
0.4 0.4 0.0667 -0.0667 0.5733 0.5467 0.2 0.6 2 8.218 0.552271 0.171203 476.357 
0.4 0.4 0.0667 -0.0667 0.5733 0.5267 0.2 0.6 2 15 1.54858 0.859994 496.014 
0.4 0.4 0.0667 -0.0667 0.5733 0.5067 0.2 0.6 2 15 1.63538 0.853591 495.706 
0.4 0.4 0.0667 -0.0667 0.5733 0.4867 0.2 0.6 2 15 1.3291 0.848295 494.348 
0.4 0.4 0.0667 -0.0667 0.5733 0.4667 0.2 0.6 2 4.18 0.0850893 0.163438 461.547 
0.4 0.4 0.0667 -0.0667 0.5733 0.4467 0.2 0.6 2 15 2.30633 0.861165 498.089 
